title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Ambition,"Horror,Thriller",2019,Not Rated,1h 27m,Robert Shaye,"Jenna Lyn Wright,Giles Matthey","Katherine Hughes,Giles Matthey,Sonoya Mizuno","September 20, 2019 (United States)",Unique Features,8,,,https://www.imdb.com/title/tt5603620/?ref_=adv_li_tt
Laiye Je Yaarian,Romance,2019,Not Rated,1h 57m,Sukh Sanghera,,"Harish Verma,Roopi Gill,Rubina Bajwa","June 7, 2019 (United States)",,1,,,https://www.imdb.com/title/tt10356526/?ref_=adv_li_tt
The Gandhi Murder,"Drama,History",2019,Not Rated,2h 18m,Karim Traïdia,"Pankaj Sehgal,Luke Pasqualino","Stephen Lang,Luke Pasqualino,Joseph K. Bevilacqua","January 25, 2019 (United Kingdom)",,12,,,https://www.imdb.com/title/tt4677244/?ref_=adv_li_tt
The Mountain Minor,Drama,2019,,,Dale Farmer,Ma Crow,"Dan Gellert,Ma Crow,Asa Nelson","October 17, 2019 (United States)",From The Heart Productions,16,,,https://www.imdb.com/title/tt10071352/?ref_=adv_li_tt
Rattlesnakes,Thriller,2019,,,Julius Amedume,"Graham Farrow,Jack Coleman","Jimmy Jean-Louis,Jack Coleman,Kathleen McClellan","December 27, 2019 (United States)",Hollywood Entertainment Productions,21,,,https://www.imdb.com/title/tt9144756/?ref_=adv_li_tt
Greenlight,"Horror,Thriller",2019,,,Graham Denman,,"Chase Williamson,Shane Coffey,Caroline Williams","September 27, 2019 (United States)",,9,,,https://www.imdb.com/title/tt6798766/?ref_=adv_li_tt
The Small Hand (Ghost Story),"Drama,Horror,Thriller",2019,,,Justin Molotnikov,Louise Lombard,"Douglas Henshall,Louise Lombard,Adrian Rawlins","December 25, 2020 (United Kingdom)",,30,,,https://www.imdb.com/title/tt10846772/?ref_=adv_li_tt
The Juror,Drama,2019,,,Seung-wan Hong,,,"May 15, 2019 (South Korea)",,14,,,https://www.imdb.com/title/tt6985094/?ref_=adv_li_tt
The Passage,"Action,Biography,Drama",2019,,,Sharif Arafah,,"Mahmoud Abdelnaser,Salem Abdo,Haggag Abdulazim","July 11, 2019 (Lebanon)",,20,,,https://www.imdb.com/title/tt10443808/?ref_=adv_li_tt
Sex Terrorists on Wheels,Western,2019,Unrated,1h 18m,Stefan Ruf,"Stefan Ruf,Larissa Dali","Gregory Kelly,Larissa Dali,Carlton Caudle","October 29, 2020 (Poland)",,1,,,https://www.imdb.com/title/tt7802198/?ref_=adv_li_tt
Eminence Hill,Western,2019,,,Robert Conway,"Owen Conway,Dominique Swain","Barry Corbin,Dominique Swain,Lance Henriksen","November 1, 2019 (United States)",HohloGraphic Productions,20,,,https://www.imdb.com/title/tt9135272/?ref_=adv_li_tt
Tijuana Bible,"Drama,Thriller",2019,,,Jean-Charles Hue,,"Paul Anderson,Adriana Paz,Noé Hernández","July 29, 2020 (France)",Chaocorp,3,,,https://www.imdb.com/title/tt6393296/?ref_=adv_li_tt
The Zoya Factor,"Comedy,Drama,Romance",2019,,,Abhishek Sharma,Dulquer Salmaan,"Sonam Kapoor,Dulquer Salmaan,Sanjay Kapoor","September 20, 2019 (United States)",,71,,,https://www.imdb.com/title/tt8304386/?ref_=adv_li_tt
Enes Batur 2,Comedy,2019,,,Doga Can Anafarta,,"Enes Batur,Ömer Basdogan,Altan Erkekli","May 31, 2019 (Turkey)",,29,,,https://www.imdb.com/title/tt10263320/?ref_=adv_li_tt
Give Me Liberty,"Comedy,Drama",2019,,,Kirill Mikhanovsky,"Kirill Mikhanovsky,Lauren 'Lolo' Spencer","Chris Galust,Lauren 'Lolo' Spencer,Maxim Stoyanov","August 23, 2019 (United States)",Give Me Liberty Mfg.,36,,,https://www.imdb.com/title/tt4169146/?ref_=adv_li_tt
School-Live!,"Comedy,Drama,Horror",2019,,,Issei Shibata,,"Nanami Abe,Honora,Daichi Kaneko","January 25, 2019 (Japan)",,5,,,https://www.imdb.com/title/tt9038304/?ref_=adv_li_tt
After Class,"Comedy,Drama",2019,,,Daniel Schechter,Kate Berlant,"Justin Long,Kate Berlant,Lynn Cohen","December 6, 2019 (United States)",,19,,,https://www.imdb.com/title/tt7187768/?ref_=adv_li_tt
One Hour Outcall,Drama,2019,,,T. Arthur Cottam,William Norrett,"Natalia Ochoa,William Norrett,Kristin Carey","September 27, 2019 (United States)",,3,,,https://www.imdb.com/title/tt6328332/?ref_=adv_li_tt
Kousalya Krishnamurthy,"Drama,Sport",2019,,,Srinivasa Rao Bhimaneni,"Choudary Hanuman,Jhansi","Mahesh Achanta,Jhansi,Vennela Kishore","August 22, 2019 (United States)",,2,,,https://www.imdb.com/title/tt10506490/?ref_=adv_li_tt
Te jing dui,Action,2019,,,Sheng Ding,"Sheng Ding,Nailiang Jia","Xiao-su Ling,Nailiang Jia,Kevin Lee","December 27, 2019 (China)",,2,,,https://www.imdb.com/title/tt9243442/?ref_=adv_li_tt
Mein Lotta-Leben,"Comedy,Family,Music",2019,,,Neele Leana Vollmar,"Daniela Kohl,Stefanie Bock,Daniela Kohl,Stefanie Bock","Mareile Blendl,Stefanie Bock,Peter Brachschoss","August 29, 2019 (Germany)",Senator Film Produktion,10,,,https://www.imdb.com/title/tt9173250/?ref_=adv_li_tt
Monsters.,"Drama,Romance",2019,,,Marius Olteanu,,"Judith State,Cristian Popa,Alexandru Potocean","September 27, 2019 (Romania)",,6,,,https://www.imdb.com/title/tt8986808/?ref_=adv_li_tt
Water Monster,Fantasy,2019,,,Hesheng Xiang,,"Liu Lincheng,Lilan Zhu,Sihong Le","July 12, 2019 (China)",,,,,https://www.imdb.com/title/tt15048108/?ref_=adv_li_tt
Ana's Desire,Drama,2019,,,Emilio Santoyo,"Gabriela Vidal,David Calderón León","Laura Agorreca,David Calderón León,Ian Garcia Monterrubio","December 30, 2021 (Mexico)",Cine Provincia,1,,,https://www.imdb.com/title/tt9010588/?ref_=adv_li_tt
Vitalina Varela,Drama,2019,,,Pedro Costa,"Vitalina Varela,Ventura","Vitalina Varela,Ventura,Manuel Tavares Almeida","February 21, 2020 (United States)",,14,,,https://www.imdb.com/title/tt8241872/?ref_=adv_li_tt
Bir Ask Iki Hayat,"Drama,Romance",2019,,,Ali Bilgin,,"Engin Akyürek,Bergüzar Korel,Ipek Bilgin","February 15, 2019 (Turkey)",,15,,,https://www.imdb.com/title/tt9434968/?ref_=adv_li_tt
A Serial Killer's Guide to Life,"Adventure,Comedy,Crime",2019,Not Rated,1h 21m,Staten Cousins Roe,Ben Lloyd-Hughes,"Katie Brayben,Ben Lloyd-Hughes,Poppy Roe","January 13, 2020 (United States)",,39,,,https://www.imdb.com/title/tt7310440/?ref_=adv_li_tt
Dajjal: The Slayer and His Followers,"Animation,Action,War",2019,,,Abrar Rana,,,July 2019 (Pakistan),,,,,https://www.imdb.com/title/tt7003350/?ref_=adv_li_tt
If I Were Rich Man,Comedy,2019,TV-MA,1h 38m,Álvaro Fernández Armero,"Gérard Bitton,Alexandra Jiménez","Álex García,Alexandra Jiménez,Jordi Sánchez","November 15, 2019 (Spain)",Mogambo,2,,,https://www.imdb.com/title/tt9010802/?ref_=adv_li_tt
No Mercy,Action,2019,,,Kyeong-Taek Lim,,"Lee Si-young,Se-wan Park,Lee Joon-hyuk","January 1, 2019 (South Korea)",,16,,,https://www.imdb.com/title/tt9535950/?ref_=adv_li_tt
Mamangam,"Action,Drama,History",2019,,,M. Padmakumar,"Shankar Ramakrishnan,Unni Mukundan","Mammootty,Unni Mukundan,Achuthan B. Nair","December 12, 2019 (India)",,90,,,https://www.imdb.com/title/tt7537738/?ref_=adv_li_tt
Tall Tales,"Drama,Romance,Thriller",2019,,,Attila Szász,Vica Kerekes,"Tamás Szabó Kimmel,Vica Kerekes,Levente Molnár","March 14, 2019 (Hungary)",,7,,,https://www.imdb.com/title/tt7757688/?ref_=adv_li_tt
Lingua Franca,Drama,2019,Unrated,1h 29m,Isabel Sandoval,Eamon Farren,"Shiloh Verrico,Eamon Farren,Lynn Cohen","August 26, 2020 (United States)",,6,,,https://www.imdb.com/title/tt8943224/?ref_=adv_li_tt
The Other Side of Heaven 2: Fire of Faith,"Adventure,Biography,Drama",2019,PG-13,1h 57m,Mitch Davis,Natalie Medlock,"Christopher Gorham,Natalie Medlock,Ben Baker","June 28, 2019 (United States)",BYUtv,9,,,https://www.imdb.com/title/tt8174450/?ref_=adv_li_tt
Pailwaan,"Action,Drama,Sport",2019,Not Rated,2h 46m,S Krishna,"D.S. Kannan,Aakanksha Singh","Sudeep,Aakanksha Singh,Suniel Shetty","September 12, 2019 (United States)",,68,,,https://www.imdb.com/title/tt7317482/?ref_=adv_li_tt
Silo,"Drama,Thriller",2019,,,Marshall Burnette,"Jason Williamson,Jill Paice","Jeremy Holm,Jill Paice,Jack DiFalco","October 12, 2019 (United States)",,19,,,https://www.imdb.com/title/tt10306516/?ref_=adv_li_tt
The Space Between the Lines,"Drama,Romance",2019,,,Vanessa Jopp,"Daniel Glattauer,Alexander Fehling","Nora Tschirner,Alexander Fehling,Ulrich Thomsen","September 12, 2019 (Germany)",Deutsche Columbia Pictures Film Produktion,6,,,https://www.imdb.com/title/tt8435892/?ref_=adv_li_tt
Farewell to the Night,Drama,2019,,,André Téchiné,"André Téchiné,Kacey Mottet Klein","Catherine Deneuve,Kacey Mottet Klein,Oulaya Amamra","April 24, 2019 (France)",Arte France Cinéma,4,,,https://www.imdb.com/title/tt8569390/?ref_=adv_li_tt
Back to School,Comedy,2019,TV-MA,1h 23m,Rémy Four,"Julien War,Julien War,Jérôme Niel","Ludovik,Jérôme Niel,Nicolas Berno","August 30, 2019 (United States)",,10,,,https://www.imdb.com/title/tt10715194/?ref_=adv_li_tt
The Last Serb in Croatia,"Adventure,Comedy,Horror",2019,,,Predrag Licina,,"Kresimir Mikic,Hristina Popovic,Tihana Lazovic","February 28, 2019 (Croatia)",,20,,,https://www.imdb.com/title/tt8800384/?ref_=adv_li_tt
Ujda Chaman,Comedy,2019,Not Rated,2h,Abhishek Pathak,"Raj B. Shetty,Maanvi Gagroo","Sunny Singh,Maanvi Gagroo,Karishma Sharma","November 1, 2019 (United States)",,261,,,https://www.imdb.com/title/tt11046300/?ref_=adv_li_tt
From Miyamoto to You,Romance,2019,,,Tetsuya Mariko,,"Yû Aoi,Tokio Emoto,Kanji Furutachi","September 27, 2019 (Japan)",,6,,,https://www.imdb.com/title/tt9575164/?ref_=adv_li_tt
DJ Cinderella,"Family,Music,Romance",2019,,,Bruno Garotti,,"Maisa Silva,Filipe Bragança,Fernanda Paes Leme","July 13, 2020 (United States)",,14,,,https://www.imdb.com/title/tt8716800/?ref_=adv_li_tt
Love for Sale 2,"Drama,Romance",2019,,,Andibachtiar Yusuf,,"Della Dartyan,Adipati Dolken,Ratna Riantiarno","October 31, 2019 (Indonesia)",,4,,,https://www.imdb.com/title/tt10643938/?ref_=adv_li_tt
"Roundabout, the Shortest Distance Is Round","Drama,Romance",2019,,,Daisuke Yamanouchi,,"Ryohei Shioguchi,Mukai Riku,Hattori Muo","July 5, 2019 (Japan)",,,,,https://www.imdb.com/title/tt10360592/?ref_=adv_li_tt
Deception of the Novelist,"Crime,Mystery,Thriller",2019,,,Christopher Sun,,"Justin Cheung,Jeana Ho,Linah Matsuoka","June 20, 2019 (Hong Kong)",,1,,,https://www.imdb.com/title/tt10545040/?ref_=adv_li_tt
Badnaam Gali,Comedy,2019,,,Ashwin Shetty,"Ravi Bhushan,Divyendu Sharma","Patralekhaa Paul,Divyendu Sharma,Dolly Ahluwalia","May 10, 2019 (India)",,25,,,https://www.imdb.com/title/tt10318332/?ref_=adv_li_tt
The Village in the Woods,"Drama,Horror,Mystery",2019,TV-MA,1h 22m,Raine McCormack,"John Hoernschemeyer,Robert Vernon","Beth Park,Robert Vernon,Richard Hope","October 14, 2019 (United Kingdom)",Harbour Movie,83,,,https://www.imdb.com/title/tt5053156/?ref_=adv_li_tt
Steam Room Stories: The Movie!,Comedy,2019,,,J.C. Calciano,"William Plyler,Eric D'Agostino","Traci Lords,Eric D'Agostino,Toneey Acevedo","March 29, 2019 (United States)",,12,,,https://www.imdb.com/title/tt8483220/?ref_=adv_li_tt
Patrick,Drama,2019,,,Gonçalo Waddington,"João Leitão,Teresa Sobral","Hugo Fernandes,Teresa Sobral,Carla Maciel","July 23, 2020 (Portugal)",Zweites Deutsches Fernsehen (ZDF),1,,,https://www.imdb.com/title/tt9426974/?ref_=adv_li_tt
Infection,"Horror,Thriller",2019,,,Flavio Pedota,"Flavio Pedota,Leónidas Urbina","Rubén Guevara,Leónidas Urbina,Magdiel González","October 31, 2019 (Vietnam)",,14,,,https://www.imdb.com/title/tt6022266/?ref_=adv_li_tt
Ghost Writer,"Comedy,Drama,Horror",2019,TV-14,1h 37m,Bene Dion Rajagukguk,,"Tatjana Saphira,Ge Pamungkas,Deva Mahenra","June 4, 2019 (Indonesia)",,5,,,https://www.imdb.com/title/tt10280220/?ref_=adv_li_tt
Shooting Clerks,"Biography,Comedy,Drama",2019,,,Christopher Downie,Jason Mewes,"Kevin Smith,Jason Mewes,Brian O'Halloran","October 22, 2016 (United States)",Professional Amateur Productions,,,,https://www.imdb.com/title/tt3449200/?ref_=adv_li_tt
Aadhaar,Drama,2019,,,Suman Ghosh,"Amitosh Nagpal,Saurabh Shukla","Vineet Kumar Singh,Saurabh Shukla,Raghuvir Yadav","February 5, 2021 (India)",,1,,,https://www.imdb.com/title/tt10500478/?ref_=adv_li_tt
Death of a Vlogger,"Drama,Horror,Mystery",2019,,,Graham Hughes,Annabel Logan,"Graham Hughes,Annabel Logan,Paddy Kondracki","July 6, 2020 (United Kingdom)",,31,,,https://www.imdb.com/title/tt8581840/?ref_=adv_li_tt
Revenir,Drama,2019,,,Jessica Palud,"Philippe Lioret,Adèle Exarchopoulos","Niels Schneider,Adèle Exarchopoulos,Roman Coustère Hachez","January 29, 2020 (France)",OCS,2,,,https://www.imdb.com/title/tt9411900/?ref_=adv_li_tt
Ghost,"Horror,Thriller",2019,,,Vikram Bhatt,"Srivinay Salian,Shivam Bhaargava","Sanaya Irani,Shivam Bhaargava,Vikram Bhatt","October 18, 2019 (India)",Bombay Walla Films,78,,,https://www.imdb.com/title/tt9378950/?ref_=adv_li_tt
Under Your Bed,"Drama,Thriller",2019,,,Mari Asato,,"Ken'ichi Abe,Kengo Kôra,Yûgo Mikawa","July 19, 2019 (Japan)",Thefool,4,,,https://www.imdb.com/title/tt9855728/?ref_=adv_li_tt
I Trapped the Devil,"Crime,Drama,Fantasy",2019,Not Rated,1h 22m,Josh Lobo,AJ Bowen,"Scott Poythress,AJ Bowen,Susan Burke","April 26, 2019 (United States)",,81,,,https://www.imdb.com/title/tt8708304/?ref_=adv_li_tt
Heavenly Deposit,Drama,2019,G,1h 42m,Rick Irvin,"George Vincent,Barry Van Dyke","John Savage,Barry Van Dyke,Alisa Reyes","May 28, 2019 (United States)",,40,,,https://www.imdb.com/title/tt4765928/?ref_=adv_li_tt
Operation Cicero,"Action,Crime,Drama",2019,,,Serdar Akar,"Deniz Isin Coskuner,Burcu Biricik","Erdal Besikçioglu,Burcu Biricik,Ertan Saban","January 18, 2019 (Turkey)",,25,,,https://www.imdb.com/title/tt8385420/?ref_=adv_li_tt
Five Million Dollar Life,Mystery,2019,,,Sungho Moon,Junko Emoto,"Sumire Ashina,Junko Emoto,Satoru Matsuo","July 20, 2019 (Japan)",,1,,,https://www.imdb.com/title/tt10015418/?ref_=adv_li_tt
Takatak,Comedy,2019,Not Rated,2h 24m,Milind Zumber Kavde,"Sanjay Navgire,Ritika Shrotri","Prathamesh Parab,Ritika Shrotri,Abhijeet Amkar","June 28, 2019 (India)",,7,,,https://www.imdb.com/title/tt10340618/?ref_=adv_li_tt
Zoombies 2,"Action,Adventure,Comedy",2019,TV-14,1h 24m,Glenn Miller,Jonathon Buckley,"Erica Sturdefant,Jonathon Buckley,Jarrid Masse","March 26, 2019 (United States)",,15,,,https://www.imdb.com/title/tt9670282/?ref_=adv_li_tt
Brotherhood,Drama,2019,,,Richard Bell,Brendan Fletcher,"Brendan Fehr,Brendan Fletcher,Jake Manley","December 6, 2019 (Canada)",The Rolling Picture Company,16,,,https://www.imdb.com/title/tt7220118/?ref_=adv_li_tt
Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,"Animation,Action,Adventure",2019,TV-MA,1h 22m,Katsushi Sakurabi,Inori Minase,"Yoshitsugu Matsuoka,Inori Minase,Maaya Sakamoto","July 23, 2019 (United States)",,10,,,https://www.imdb.com/title/tt9526152/?ref_=adv_li_tt
Into the Forest,Horror,2019,TV-MA,1h 7m,Josh Huffine,,"San Rolando Bermudez,Mark Brotherton,Dillon Dreiling","June 22, 2019 (United States)",,30,,,https://www.imdb.com/title/tt10514532/?ref_=adv_li_tt
Here on Out,Thriller,2019,,,Matias Breuer,"Liam Hall,Liam Hall,Austin Larkin","Nicole Brydon Bloom,Austin Larkin,Claire Lord","November 17, 2019 (United States)",,8,,,https://www.imdb.com/title/tt10973998/?ref_=adv_li_tt
Hellaro,Drama,2019,,,Abhishek Shah,"Saumya Joshi,Jayesh More","Shraddha Dangar,Jayesh More,Tejal Panchasara","December 6, 2019 (United States)",,57,,,https://www.imdb.com/title/tt10469118/?ref_=adv_li_tt
Cross: Rise of the Villains,"Action,Sci-Fi",2019,R,1h 40m,Patrick Durham,"Paul G. Volk,Lori Heuring","Brian Austin Green,Lori Heuring,Patrick Durham","November 12, 2019 (United States)",Buffalo 8 Productions,19,,,https://www.imdb.com/title/tt6197400/?ref_=adv_li_tt
Here Awhile,Drama,2019,Not Rated,1h 25m,Tim True,"Tim True,Steven Strait","Anna Camp,Steven Strait,Joe Lo Truglio","June 9, 2020 (United States)",Alette Entertainment,11,,,https://www.imdb.com/title/tt8526038/?ref_=adv_li_tt
47 Hours to Live,"Horror,Thriller",2019,TV-MA,1h 31m,Patrick Johnson,"Patrick Johnson,Abel Becerra","Ashley Amos,Abel Becerra,Jim Blumetti","October 4, 2019 (United States)",,24,,,https://www.imdb.com/title/tt7842256/?ref_=adv_li_tt
The Cat and the Moon,"Drama,Music",2019,,,Alex Wolff,Alex Wolff,"Skyler Gisondo,Alex Wolff,Stefania LaVie Owen","July 31, 2019 (United States)",,20,,,https://www.imdb.com/title/tt5360232/?ref_=adv_li_tt
The Warden,"Drama,History,Mystery",2019,,,Nima Javidi,,"Navid Mohammadzadeh,Parinaz Izadyar,Setareh Pesyani","June 5, 2019 (Iran)",,36,,,https://www.imdb.com/title/tt8522820/?ref_=adv_li_tt
Savage State,"Drama,Western",2019,,,David Perrault,Kevin Janssens,"Alice Isaaz,Kevin Janssens,Déborah François","February 26, 2020 (France)",Fondation GAN pour le Cinéma,11,,,https://www.imdb.com/title/tt8770976/?ref_=adv_li_tt
The Whistleblower,"Action,Drama,Mystery",2019,,,Xiaolu Xue,Tang Wei,"Jiayin Lei,Tang Wei,Xi Qi","December 6, 2019 (China)",Beijing Carving Film Cultural Media Co,4,,,https://www.imdb.com/title/tt8971476/?ref_=adv_li_tt
Rzhev,"Drama,History,War",2019,,,Igor Kopylov,,"Sergey Zharkov,Ivan Batarev,Oleg Gayanov","December 5, 2019 (Russia)",,12,,,https://www.imdb.com/title/tt11426562/?ref_=adv_li_tt
The Dustwalker,"Drama,Sci-Fi,Thriller",2019,,,Sandra Sciberras,Stef Dawson,"Jolene Anderson,Stef Dawson,Richard Davies","November 22, 2019 (Japan)",Kreo Films FZ,87,,,https://www.imdb.com/title/tt6816388/?ref_=adv_li_tt
Judgementall Hai Kya,"Comedy,Drama,Mystery",2019,,,Prakash Kovelamudi,Rajkummar Rao,"Kangana Ranaut,Rajkummar Rao,Amyra Dastur","July 26, 2019 (United States)",,231,,,https://www.imdb.com/title/tt8108196/?ref_=adv_li_tt
"Loves Me, Loves Me Not","Drama,Romance",2019,,,Wayne Powers,"Wayne Powers,David DeLuise","Isabelle Chester,David DeLuise,David Chokachi","June 15, 2019 (United States)",,28,,,https://www.imdb.com/title/tt9331550/?ref_=adv_li_tt
Marriage Killer,Thriller,2019,,,Bernard Salzmann,"Barbie Castro,Kristen Renton","Jason London,Kristen Renton,Jaiden Kaine","April 25, 2019 (United States)",,12,,,https://www.imdb.com/title/tt4844636/?ref_=adv_li_tt
Baby Dolls,"Comedy,Drama",2019,,,Vijay Kumar Arora,"Deep Jagdeep Jaedy,Sonam Bajwa","Gurnam Bhullar,Sonam Bajwa,Tania","March 8, 2019 (India)",,15,,,https://www.imdb.com/title/tt9390254/?ref_=adv_li_tt
The Resistance Fighter,"Action,Drama,History",2019,Not Rated,1h 54m,Wladyslaw Pasikowski,"Sylwia Wilkos,Julie Engelbrecht","Philippe Tlokinski,Julie Engelbrecht,Bradley James","March 15, 2019 (Poland)",Telewizja Polska (TVP),19,,,https://www.imdb.com/title/tt8706988/?ref_=adv_li_tt
122,"Horror,Thriller",2019,,,Yasir Alyasiri,Tarek Lotfy,"Ahmed Dawood,Tarek Lotfy,Amina Khalil","June 4, 2019 (United States)",,71,,,https://www.imdb.com/title/tt7867670/?ref_=adv_li_tt
Boy,"Comedy,Drama",2019,,,Amar Viswaraj,Sahithi Avancha,"Akhil,Sahithi Avancha,Basha","August 23, 2019 (India)",,17,,,https://www.imdb.com/title/tt10768678/?ref_=adv_li_tt
Knives and Skin,"Drama,Mystery,Thriller",2019,Unrated,1h 51m,Jennifer Reeder,Marika Engelhardt,"Kate Arrington,Marika Engelhardt,Tim Hopper","December 6, 2019 (United States)",,8,,,https://www.imdb.com/title/tt8234892/?ref_=adv_li_tt
Don't Stop Me Now,Comedy,2019,,,Riccardo Milani,"Giulia Calenda,Stefano Fresi","Paola Cortellesi,Stefano Fresi,Tomas Arana","April 18, 2019 (Italy)",Sky Cinema,5,,,https://www.imdb.com/title/tt9260446/?ref_=adv_li_tt
Android Kunjappan Ver 5.25,"Comedy,Drama,Sci-Fi",2019,,,Ratheesh Balakrishnan Poduval,Suraj Venjaramoodu,"Soubin Shahir,Suraj Venjaramoodu,Kendy Zirdo","November 22, 2019 (United States)",,67,,,https://www.imdb.com/title/tt9526826/?ref_=adv_li_tt
National Theater Live: Cyrano de Bergerac,"Drama,Romance",2019,,,Jamie Lloyd,"Tony Grech-Smith,Martin Crimp,Anita-Joy Uwajeh","James McAvoy,Anita-Joy Uwajeh,Eben Figueiredo","February 20, 2020 (United States)",,5,,,https://www.imdb.com/title/tt10160742/?ref_=adv_li_tt
A Tale of Three Sisters,Drama,2019,,,Emin Alper,Ece Yüksel,"Cemre Ebuzziya,Ece Yüksel,Helin Kandemir","September 13, 2019 (Turkey)",Komplizen Film,9,,,https://www.imdb.com/title/tt9418878/?ref_=adv_li_tt
Kiss Kiss,"Action,Crime,Drama",2019,Not Rated,1h 35m,Dallas King,Bobby Scalercio,"Natascha Hopkins,Bobby Scalercio,Nathalia Castellon","March 5, 2019 (United States)",,9,,,https://www.imdb.com/title/tt5656126/?ref_=adv_li_tt
The French Teacher,Drama,2019,,,Stefania Vasconcellos,"Marie Laurin,Sean Patrick McGowan","Marie Laurin,Sean Patrick McGowan,Anna Maiche","August 1, 2019 (Italy)",,9,,,https://www.imdb.com/title/tt7039558/?ref_=adv_li_tt
Always a Bridesmaid,"Comedy,Romance",2019,TV-PG,1h 37m,Trey Haley,Jordan Calloway,"Javicia Leslie,Jordan Calloway,Yvette Nicole Brown","August 25, 2019 (United States)",Little Brown Girl,26,,,https://www.imdb.com/title/tt10108544/?ref_=adv_li_tt
Stray,"Drama,Horror,Thriller",2019,TV-14,1h 30m,Olga Gorodetskaya,,"Elena Lyadova,Vladimir Vdovichenkov,Sevastian Bugaev","September 26, 2019 (Russia)",,12,,,https://www.imdb.com/title/tt8291886/?ref_=adv_li_tt
Foster Boy,"Drama,Mystery,Thriller",2019,,,Youssef Delara,Shane Paul McGhie,"Matthew Modine,Shane Paul McGhie,Lex Scott Davis","September 25, 2020 (United States)",Stay Relevant Productions,22,,,https://www.imdb.com/title/tt4669974/?ref_=adv_li_tt
The Ground Beneath My Feet,Drama,2019,Not Rated,1h 48m,Marie Kreutzer,Pia Hierzegger,"Valerie Pachner,Pia Hierzegger,Mavie Hörbiger","July 26, 2019 (United States)",,14,,,https://www.imdb.com/title/tt7902124/?ref_=adv_li_tt
Ke Tumi Nandini,Drama,2019,,,Pathikrit Basu,Shankar Chakraborty,,"April 26, 2019 (India)",,7,,,https://www.imdb.com/title/tt10731800/?ref_=adv_li_tt
