title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Don't Read This on a Plane,"Comedy,Drama",2020,,,Stuart McBratney,Victor von Schirach,"Sophie Desmarais,Victor von Schirach,Dominique Thomas","June 17, 2021 (Germany)",,19,,,https://www.imdb.com/title/tt7525792/?ref_=adv_li_tt
The Escape from Auschwitz,"Drama,War",2020,TV-MA,1h 20m,Terry Lee Coker,Paul Joseph Bonnici,"Elliot Cable,Paul Joseph Bonnici,Alex Reece","March 30, 2020 (United Kingdom)",,31,,,https://www.imdb.com/title/tt10944744/?ref_=adv_li_tt
Threshold,"Drama,Mystery",2020,,,Powell Robinson,"Patrick Robert Young,Nadine Sondej-Robinson","Joey Millin,Nadine Sondej-Robinson,Daniel Abraham Stevens","May 3, 2021 (United States)",,9,,,https://www.imdb.com/title/tt9297478/?ref_=adv_li_tt
Case 347,"Sci-Fi,Thriller",2020,,,Chris Wax,,"Maya Stojan,Chris Wax,Jason Kropik","March 3, 2020 (United States)",,5,,,https://www.imdb.com/title/tt7821116/?ref_=adv_li_tt
The Christmas Project Reunion,"Comedy,Romance",2020,,,Brad Johnson,Daniel Baldwin,"Corbin Bernsen,Daniel Baldwin,Brian Bosworth","September 23, 2020 (United States)",,6,,,https://www.imdb.com/title/tt10328320/?ref_=adv_li_tt
Paranormal Attraction,Horror,2020,,,Alexander T. Hwang,"Alexander T. Hwang,Nicole Cinaglia","Brooklyn Haley,Nicole Cinaglia,Hunter Johnson","September 9, 2020 (United States)",,40,,,https://www.imdb.com/title/tt10223876/?ref_=adv_li_tt
A Nightmare Wakes,"Drama,Thriller",2020,Not Rated,1h 30m,Nora Unkel,Giullian Yao Gioiello,"Alix Wilton Regan,Giullian Yao Gioiello,Claire Glassford","February 4, 2021 (United States)",The Spitting Image,13,,,https://www.imdb.com/title/tt5607098/?ref_=adv_li_tt
Brother's Girl,"Drama,Romance",2020,,,,,,,,,,,https://www.imdb.com/title/tt13809910/?ref_=adv_li_tt
Nasipse Olur,"Comedy,Romance",2020,,,Selahattin Sancakli,,"Algi Eke,Burak Sevinç,Nur Sürer","February 14, 2020 (Turkey)",,1,,,https://www.imdb.com/title/tt10497568/?ref_=adv_li_tt
Disclosure,Drama,2020,,,Michael Bentham,,"Geraldine Hakewill,Mark Leonard Winter,Matilda Ridgway","June 30, 2020 (United States)",,15,,,https://www.imdb.com/title/tt7933796/?ref_=adv_li_tt
Naanu Matthu Gunda,Drama,2020,,,Srinivas Thimmaiah,Samyuktha Hornadu,,"January 24, 2020 (India)",,9,,,https://www.imdb.com/title/tt11541624/?ref_=adv_li_tt
Poly,Family,2020,,,Nicolas Vanier,"Jérôme Tonnerre,Julie Gayet","François Cluzet,Julie Gayet,Patrick Timsit","October 21, 2020 (France)",France 3 Cinéma,7,,,https://www.imdb.com/title/tt11060092/?ref_=adv_li_tt
Moral Order,Drama,2020,,,Mário Barroso,,"Maria de Medeiros,Marcello Urgeghe,João Pedro Mamede","September 10, 2020 (Portugal)",Leopardo Filmes,5,,,https://www.imdb.com/title/tt7490358/?ref_=adv_li_tt
La vida era eso,Drama,2020,,,David Martín de los Santos,Anna Castillo,"Petra Martínez,Anna Castillo,Florin Piersic Jr.","December 10, 2021 (Spain)",Crea SGR,6,,,https://www.imdb.com/title/tt10395398/?ref_=adv_li_tt
The Good Things Devils Do,"Action,Comedy,Horror",2020,,,Jess Norvisgaard,,"Bill Oberst Jr.,Linnea Quigley,Kane Hodder","August 15, 2020 (United States)",,7,,,https://www.imdb.com/title/tt8740332/?ref_=adv_li_tt
Victor_Robot,Adventure,2020,,,Anatoliy Lavrenishyn,,"Mariyka Aglotkova,Vasily Mazur,Rimma Zyubina","June 24, 2021 (Ukraine)",Ukrainian State Film Agency,2,,,https://www.imdb.com/title/tt12923406/?ref_=adv_li_tt
Leap,"Biography,Drama,Sport",2020,,,Peter Ho-Sun Chan,,"Gong Li,Bo Huang,Gang Wu","September 25, 2020 (United States)",China Film Group Corporation (CFGC),14,,,https://www.imdb.com/title/tt10670442/?ref_=adv_li_tt
Housewife Dealer,Romance,2020,,,Han Dong-ho,,,"August 27, 2020 (South Korea)",,,,,https://www.imdb.com/title/tt13034500/?ref_=adv_li_tt
Making a Killing,"Crime,Drama,Mystery",2020,Not Rated,1h 46m,Devin Hume,"Jamie Pelz,Jude Moran","Mike Starr,Jude Moran,Alaina Warren Zachary","June 29, 2020 (United Kingdom)",,9,,,https://www.imdb.com/title/tt6116568/?ref_=adv_li_tt
Spare Daughter-in-law,Drama,2020,,,Richard Kim,,"Hae Il,Han Yi-Seul","August 20, 2020 (South Korea)",,,,,https://www.imdb.com/title/tt18480528/?ref_=adv_li_tt
Angry Asian Murder Hornets,Horror,2020,,,Dustin Ferguson,,,"June 5, 2020 (United States)",,4,,,https://www.imdb.com/title/tt12304094/?ref_=adv_li_tt
The Sniper,Action,2020,,,Xiefang Nie,,,"April 26, 2020 (China)",,,,,https://www.imdb.com/title/tt13410252/?ref_=adv_li_tt
The Adventures of Açela,"Animation,Adventure,Comedy",2020,,,Özgür Dogruöz,Nic Ferg,"Mike Carnes,Nic Ferg,Ashley Mellinger","February 4, 2020 (United States)",,26,,,https://www.imdb.com/title/tt9646548/?ref_=adv_li_tt
Conjuring: The Book of the Dead,Horror,2020,,,Richard Driscoll,,"Steven Craine,Michael Madsen,Tom Sizemore","September 1, 2020 (United States)",,3,,,https://www.imdb.com/title/tt11540274/?ref_=adv_li_tt
Vijeta,"Drama,Sport",2020,,,Amol Shetge,Devendra Chaugule,"Subodh Bhave,Devendra Chaugule,Maadhav Deochake",August 2020 (India),,,,,https://www.imdb.com/title/tt11714964/?ref_=adv_li_tt
The Badger,Drama,2020,,,Kazem Mollaie,Behnoosh Bakhtiari,"Vishka Asayesh,Behnoosh Bakhtiari,Reza Behbudi","August 5, 2021 (Iran)",,1,,,https://www.imdb.com/title/tt11222962/?ref_=adv_li_tt
Ladies of Steel,"Drama,Comedy",2020,,,Pamela Tola,,"Leena Uotila,Saara Pakkasvirta,Seela Sella","January 3, 2020 (Finland)",,1,,,https://www.imdb.com/title/tt11132342/?ref_=adv_li_tt
Quarantine Girl,"Horror,Thriller",2020,,,Nicole D'Angelo,"Gregory Hatanaka,Shane Ryan-Reid","Nicole D'Angelo,Shane Ryan-Reid,Lisa London","September 4, 2020 (United States)",,23,,,https://www.imdb.com/title/tt12283738/?ref_=adv_li_tt
Double Down,Drama,2020,,,Sterling Macer Jr.,Jaimi Paige,"Sterling Macer Jr.,Jaimi Paige,Victor Herminio Lopez","December 15, 2020 (United States)",,4,,,https://www.imdb.com/title/tt4873098/?ref_=adv_li_tt
The Siamese Bond,Drama,2020,,,Paula Hernández,"Paula Hernández,Valeria Lois","Rita Cortese,Valeria Lois,Sergio Prina","December 3, 2020 (Argentina)",,2,,,https://www.imdb.com/title/tt13528580/?ref_=adv_li_tt
Who Wants Me Dead?,Thriller,2020,,,Lisa France,Jade Harlow,"Karynn Moore,Jade Harlow,Rosalie McIntire","January 17, 2020 (United States)",,4,,,https://www.imdb.com/title/tt10378926/?ref_=adv_li_tt
Bishwoshundori,"History,Drama,Romance",2020,,,Chayanika Chowdhury,,"Shovon Ahmed,Siam Ahmed,Ahmed Amjad","December 11, 2020 (Bangladesh)",,6,,,https://www.imdb.com/title/tt14693958/?ref_=adv_li_tt
Under the Sea,"Animation,Family",2020,,,Barry Markle,,,"June 23, 2020 (United States)",,2,,,https://www.imdb.com/title/tt12258280/?ref_=adv_li_tt
Everything's Gonna Be Alright,"Comedy,Drama",2020,,,Francesco Bruni,,"Kim Rossi Stuart,Lorenza Indovina,Barbara Ronchi","October 24, 2020 (Italy)",Ministero dei Beni e delle Attività Culturali e del Turismo (MiBACT),1,,,https://www.imdb.com/title/tt12673488/?ref_=adv_li_tt
Asking for It,Comedy,2020,TV-14,1h 21m,Amanda Lundquist,"Becky Scott,Janeane Garofalo","Colin Burgess,Janeane Garofalo,Hallie Haas","March 7, 2020 (United States)",,3,,,https://www.imdb.com/title/tt9562296/?ref_=adv_li_tt
Oversize Love,Drama,2020,,,Linzi Zhang,,"Long Chang,Darren Chen,Ming Fan","October 30, 2020 (China)",,2,,,https://www.imdb.com/title/tt11575350/?ref_=adv_li_tt
Freeland,Drama,2020,,,Mario Furloni,"Kate McLean,Mario Furloni,Frank Mosley","Lily Gladstone,Frank Mosley,Krisha Fairchild","November 19, 2021 (United States)",Lunacy,16,,,https://www.imdb.com/title/tt5785352/?ref_=adv_li_tt
When We Kill the Creators,"Drama,Music",2020,,,Cynthia Mort,,"Shelby Lynne,Ally Walker,Elisabeth Röhm",2022 (United States),,1,,,https://www.imdb.com/title/tt5956030/?ref_=adv_li_tt
Infamous Six,"Horror,Thriller",2020,,,Anthony Hickox,,"Lorena Andrea,Fifi Anicah,Armand Assante",2020 (United States),,,,,https://www.imdb.com/title/tt9584786/?ref_=adv_li_tt
Pandamonium,"Comedy,Horror",2020,,,Mj Dixon,Oriana Charles,"David Hon Ma Chu,Oriana Charles,Dani Thompson","June 2, 2020 (United States)",Mycho Entertainment Group,20,,,https://www.imdb.com/title/tt9515298/?ref_=adv_li_tt
5G Zombies,Horror,2020,,,Dustin Ferguson,,"Elizabeth Barstow,Jackson Batchelor,Clint Beaver","May 1, 2020 (United States)",,16,,,https://www.imdb.com/title/tt12142012/?ref_=adv_li_tt
Ghosts,Drama,2020,,,Azra Deniz Okyay,Beril Kayar,"Dilayda Günes,Beril Kayar,Nalan Kuruçim","April 17, 2021 (Turkey)",,2,,,https://www.imdb.com/title/tt12140804/?ref_=adv_li_tt
Alter Me,"Drama,Romance",2020,,,RC Delos Reyes,Jasmine Curtis-Smith,"Enchong Dee,Jasmine Curtis-Smith,JC Santos","November 15, 2020 (Philippines)",Ten17P,1,,,https://www.imdb.com/title/tt13329082/?ref_=adv_li_tt
Welcome on Board,Drama,2020,,,Mohsin Abrar,Renuka Arora Bhagat,"Bandana Basnett,Renuka Arora Bhagat,Nitti Thapa","March 4, 2020 (India)",,8,,,https://www.imdb.com/title/tt11963752/?ref_=adv_li_tt
Operation Parindey,"Action,Drama,Thriller",2020,,,Sanjay Gadhvi,"Ankush Singh,Rucha Inamdar","Amit Sadh,Rucha Inamdar,Rahul Dev","March 7, 2020 (India)",Roll Kamera Motion Pictures,10,,,https://www.imdb.com/title/tt3802574/?ref_=adv_li_tt
The Trees Have Eyes,Horror,2020,,,Jordan Pacheco,,"Tony Moran,Timothy Patrick Quill,David Michael Carpenter","July 21, 2020 (United States)",,3,,,https://www.imdb.com/title/tt2990352/?ref_=adv_li_tt
Killian & the Comeback Kids,"Drama,Music",2020,,,Taylor A. Purdee,Nathan Purdee,"Taylor A. Purdee,Nathan Purdee,Kassie Wesley DePaiva","September 18, 2020 (United States)",,3,,,https://www.imdb.com/title/tt7616124/?ref_=adv_li_tt
Summer in the Shade,"Drama,Mystery",2020,,,Alice Millar,,"Niamh Walter,Nyobi Hendry,Rebecca Palmer","March 9, 2020 (United States)",Light Green Cabbage,1,,,https://www.imdb.com/title/tt7556356/?ref_=adv_li_tt
Octonauts and the Caves of Sac Actun,"Animation,Adventure,Comedy",2020,,,Blair Simmons,,"Teresa Gallagher,Simon Greenall,Michael Murphy","August 14, 2020 (United States)",Silvergate Media,6,,,https://www.imdb.com/title/tt12759408/?ref_=adv_li_tt
Creature in the Dark,"Drama,Horror,Mystery",2020,,,Jacob Perrett,,"Jarrett Ayers,Anthony Derington,Evan Gleason","May 19, 2020 (United States)",,2,,,https://www.imdb.com/title/tt12357496/?ref_=adv_li_tt
Trail of Ashes,"Mystery,Thriller",2020,,,Arturo Lizardi,"Samari Vega,Cecilia Arguelles","Hector Escudero Lobe,Cecilia Arguelles,Arturo Lizardi","December 1, 2020 (United States)",,8,,,https://www.imdb.com/title/tt9115996/?ref_=adv_li_tt
Star Light,Horror,2020,Not Rated,1h 30m,Mitchell Altieri,"Lee Cummings,Jamal M. Jennings,Rahart Adams","Scout Taylor-Compton,Rahart Adams,Cameron Johnson","August 4, 2020 (United States)",Orama Filmworks,11,,,https://www.imdb.com/title/tt7445682/?ref_=adv_li_tt
Killer Waves 2,Horror,2020,,,James Balsamo,,"James Balsamo,Kara Flowers,Marky Ramone","February 14, 2020 (United States)",,,,,https://www.imdb.com/title/tt11316314/?ref_=adv_li_tt
On Halloween,Horror,2020,,,Timothy Boyle,Amelie Tracy,"Daniel Jack Kelly,Amelie Tracy,Ava Caryofyllis","October 6, 2020 (United States)",,29,,,https://www.imdb.com/title/tt6580050/?ref_=adv_li_tt
Weasel,"Mystery,Thriller",2020,,,Orçun Benli,,"Ahmet Mümtaz Taylan,Kaan Yildirim,Hande Dogandemir","May 7, 2021 (Turkey)",2506 Sinema,5,,,https://www.imdb.com/title/tt12510594/?ref_=adv_li_tt
Pretend That You Love Me,"Drama,Romance",2020,,,Joel Haver,,"Joel Haver,Annalisa Noel,Hannah Monsour","June 12, 2020 (United States)",,6,,,https://www.imdb.com/title/tt12476620/?ref_=adv_li_tt
13 Slays Till X-Mas,Horror,2020,,,Brittany Blanton,,"Jeffrey Reddick,Sadie Katz,Jessica Anderson","November 13, 2020 (United States)",,11,,,https://www.imdb.com/title/tt13665354/?ref_=adv_li_tt
Cine Censura: Um Pistoleiro Chamado Papaco,Western,2020,,,Mário Vaz Filho,,,"January 13, 2020 (Brazil)",,,,,https://www.imdb.com/title/tt13434134/?ref_=adv_li_tt
The Source of Shadows,Horror,2020,,,Ryan Bury,"Jennifer Bonior,Trevor Botkin,Kayla Stuhr","Jared Laufree,Kayla Stuhr,Grace Mumm","April 28, 2020 (United States)",,15,,,https://www.imdb.com/title/tt10695464/?ref_=adv_li_tt
The Madness Inside Me,"Drama,Horror,Thriller",2020,,,Matthew Berkowitz,,"Merrin Dungey,Devon Graye,Jennifer Gelfer","September 3, 2021 (United States)",,7,,,https://www.imdb.com/title/tt11280556/?ref_=adv_li_tt
Old Vic: In Camera - Three Kings,"Comedy,Drama",2020,,,Matthew Warchus,,Andrew Scott,"September 3, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt13053756/?ref_=adv_li_tt
Looking for Magical DoReMi,"Animation,Adventure,Comedy",2020,,,Yu Kamatani,,"Tomoko Akiya,Chiemi Chiba,Kenta Hamano","November 13, 2020 (Japan)",,1,,,https://www.imdb.com/title/tt11867418/?ref_=adv_li_tt
He Who Is Without Sin,Drama,2020,,,Jason Paul Laxamana,Enzo Pineda,"Elijah Canlas,Enzo Pineda,Pearl Lagman","November 20, 2020 (Philippines)",,,,,https://www.imdb.com/title/tt12257158/?ref_=adv_li_tt
Sisters,Drama,2020,,,Yamina Benguigui,"Sylvain Saada,Rachida Brakni","Isabelle Adjani,Rachida Brakni,Maïwenn","June 30, 2021 (France)",StudioCanal,11,,,https://www.imdb.com/title/tt8832052/?ref_=adv_li_tt
Poster Boys,"Comedy,Drama",2020,,,Dave Minogue,Ryan Minogue-Lee,"Trevor O'Connell,Ryan Minogue-Lee,Norma Sheahan","July 9, 2021 (Ireland)",,10,,,https://www.imdb.com/title/tt9263762/?ref_=adv_li_tt
The Club of Angels,"Drama,Thriller",2020,,,Angelo Defanti,,"André Abujamra,Ângelo Antônio,Arthur Asson","November 15, 2020 (Estonia)",Ukbar Filmes,,,,https://www.imdb.com/title/tt8608144/?ref_=adv_li_tt
Shine Your Eyes,"Drama,Thriller",2020,TV-MA,1h 42m,Matias Mariani,,"O.C. Ukeje,Indira Nascimento,Chukwudi Iwuji","November 19, 2020 (Brazil)",Primo Filmes,5,,,https://www.imdb.com/title/tt8477336/?ref_=adv_li_tt
The Tent,"Drama,Thriller",2020,,,Kyle Couch,Lulu Dahl,"Tim Kaiser,Lulu Dahl,Shelby Bradley","May 5, 2020 (United States)",,23,,,https://www.imdb.com/title/tt7435096/?ref_=adv_li_tt
Room 441,Horror,2020,,,Tyler King,,"Corey Bailey,Tyler King","February 14, 2020 (United States)",,5,,,https://www.imdb.com/title/tt11702678/?ref_=adv_li_tt
Silence of the Rain,"Crime,Mystery,Thriller",2020,,,Daniel Filho,,"Lázaro Ramos,Cláudia Abreu,Mayana Neiva","September 23, 2021 (Brazil)",Lereby Productions,2,,,https://www.imdb.com/title/tt9463434/?ref_=adv_li_tt
Nahuel and the Magic Book,Animation,2020,,,German Acuña,,"Consuelo Pizarro,Marcelo Liapiz,Muriel Benavides","January 20, 2022 (Chile)",Punkrobot Studio,2,,,https://www.imdb.com/title/tt9881630/?ref_=adv_li_tt
Animator vs Animation V,"Animation,Action,Adventure",2020,,,Alan Becker,,Alan Becker,"December 5, 2020 (United States)",,2,,,https://www.imdb.com/title/tt19872700/?ref_=adv_li_tt
French Biriyani,Comedy,2020,,,Pannaga Bharana,"Pannaga Bharana,Disha Madan","Danish Sait,Disha Madan,Sal Yusuf","July 24, 2020 (India)",,86,,,https://www.imdb.com/title/tt12344410/?ref_=adv_li_tt
Life After Death,"Comedy,Drama",2020,,,Klaus Härö,Martin Paul,"Peik Stenberg,Martin Paul,Lena Labart","March 6, 2020 (Finland)",,1,,,https://www.imdb.com/title/tt10385556/?ref_=adv_li_tt
Getting It,Romance,2020,,,Tom Heard,,"Tom Heard,Donato De Luca,Sharron Bower","July 14, 2020 (United States)",,18,,,https://www.imdb.com/title/tt8516600/?ref_=adv_li_tt
The Scientist,Horror,2020,TV-MA,1h 33m,Derrick Granado,Shannon Denay,"Daniel B. Davis,Shannon Denay,David Dittmeier",January 2020 (United States),,16,,,https://www.imdb.com/title/tt7741388/?ref_=adv_li_tt
Genus Pan,"Crime,Drama",2020,,,Lav Diaz,,"Nanding Josef,Bart Guingona,Don Melvin Boongaling","September 7, 2021 (United States)",,2,,,https://www.imdb.com/title/tt12792586/?ref_=adv_li_tt
Abu Omar,Drama,2020,,,Roy Krispel,,"Kais Nashif,Shany Verchik,Miki Leon","April 7, 2022 (Israel)",,1,,,https://www.imdb.com/title/tt13603598/?ref_=adv_li_tt
Pretty Young Sister,Romance,2020,,,Choi Jin-Chul,,"Seung Ha,Chul Jin","August 14, 2020 (South Korea)",,,,,https://www.imdb.com/title/tt18375342/?ref_=adv_li_tt
Gatham,Thriller,2020,,,Kiran Kondamadugula,Rakesh Galebhe,"Bhargava Poludasu,Rakesh Galebhe,Poojitha Kuraparthi","November 6, 2020 (India)",,91,,,https://www.imdb.com/title/tt13105536/?ref_=adv_li_tt
Ill: Final Contagium,"Fantasy,Horror,Sci-Fi",2020,TV-MA,1h 20m,Kai E. Bogatzki,,"Chiara Pavoni,Ximena del Solar,Arianna Bonardi","September 25, 2020 (Spain)",,11,,,https://www.imdb.com/title/tt9788828/?ref_=adv_li_tt
Vilom,Drama,2020,Unrated,1h 22m,Sunder Pal,Manish Kumar,"Ambika Kamal,Manish Kumar,Navpreet Moti","September 15, 2020 (United States)",,6,,,https://www.imdb.com/title/tt12965070/?ref_=adv_li_tt
Dà zhangyú,"Action,Fantasy,Horror",2020,,,Frank Xiang,,,"September 5, 2020 (China)",,2,,,https://www.imdb.com/title/tt13506320/?ref_=adv_li_tt
One in A Hundred Thousand,"Drama,Romance",2020,,,Kôichirô Miki,,"Eiji Okuda,Alan Shirahama,Jin Shirasu","November 27, 2020 (Japan)",,1,,,https://www.imdb.com/title/tt13108292/?ref_=adv_li_tt
The Black Cat,"Adventure,Drama",2020,,,Karim Mohammad Amini,,"Bahram Radan,Tarlan Parvaneh,Hossein Pourkarimi","December 15, 2021 (Iran)",,,,,https://www.imdb.com/title/tt11732158/?ref_=adv_li_tt
The Wandering,"Adventure,Drama,Fantasy",2020,,,Liza Bolton,,"Philip P. Coffey,David Nolan,Mark Savage",2022 (Ireland),,,,,https://www.imdb.com/title/tt3757726/?ref_=adv_li_tt
My Name Is Baghdad,Drama,2020,,,Caru Alves de Souza,,"Grace Orsato,Karina Buhr,Marie Maymone","September 22, 2021 (France)",,8,,,https://www.imdb.com/title/tt11783108/?ref_=adv_li_tt
A Safe Place,Comedy,2020,,,John Henry Westhead,,"Dean Ackerman,Eirini Mo,Mark Ramsay","December 3, 2020 (United States)",,11,,,https://www.imdb.com/title/tt10497656/?ref_=adv_li_tt
Ghost,"Crime,Drama",2020,,,Anthony Z. James,Nathan Hamilton,"Anthony Mark Streeter,Nathan Hamilton,Russell Barnett","July 20, 2020 (United States)",,18,,,https://www.imdb.com/title/tt10244008/?ref_=adv_li_tt
Bad Dad,Drama,2020,,,Alex Meraz,,"Alex Meraz,Zahn McClarnon,Raoul Max Trujillo",2020 (United States),,,,,https://www.imdb.com/title/tt11235470/?ref_=adv_li_tt
War Cake,Drama,2020,,,Taylor Frost,"Stephen Vanderpool,Michael Ray Davis","Christopher Cutillo,Michael Ray Davis,Danielle Engelman","January 2, 2021 (United States)",,6,,,https://www.imdb.com/title/tt11991446/?ref_=adv_li_tt
Konga TNT,"Action,Comedy,Sci-Fi",2020,,,Brett Kelly,,"John Migliore,Chance Kelly,Grayson Kelly",October 2020 (United States),,10,,,https://www.imdb.com/title/tt12637626/?ref_=adv_li_tt
The Black Emperor of Broadway,Drama,2020,,,Arthur Egeli,"Adrienne Earle Pender,John Hensley","Shaun Parkes,John Hensley,Nick Moran","September 15, 2020 (United States)",,2,,,https://www.imdb.com/title/tt9612892/?ref_=adv_li_tt
Thou Shalt Not Hate,Drama,2020,,,Mauro Mancini,,"Alessandro Gassmann,Sara Serraiocco,Luka Zunic","September 15, 2022 (Argentina)",Ministero dei Beni e delle Attività Culturali e del Turismo (MiBACT),5,,,https://www.imdb.com/title/tt8571674/?ref_=adv_li_tt
A Skeleton in the Closet,"Comedy,Drama",2020,Not Rated,1h 43m,Nicolás Teté,María Fernanda Callejón,"Facundo Gambandé,María Fernanda Callejón,Diego De Paula","October 30, 2020 (United States)",,10,,,https://www.imdb.com/title/tt13137694/?ref_=adv_li_tt
Alieu the Dreamer,"Drama,Fantasy",2020,,,Quincy Ledbetter,,"Denzel Whitaker,Haley Webb,Rick Hearst",2020 (United States),,2,,,https://www.imdb.com/title/tt12138550/?ref_=adv_li_tt
SOS Kolkata,"Action,Crime,Thriller",2020,,,Anshuman Pratyush,"Soumya Nandy,Mimi Chakraborty","Nusrat Jahan,Mimi Chakraborty,Ena Saha","October 21, 2020 (India)",,12,,,https://www.imdb.com/title/tt12655954/?ref_=adv_li_tt
The House Guest,Thriller,2020,R,1h 22m,Jonathan Milton,,,"April 30, 2020 (United States)",,2,,,https://www.imdb.com/title/tt12281046/?ref_=adv_li_tt
24 Little Hours,"Action,Crime,Drama",2020,,,Paul Knight,Fiona Skinner,"Kris Johnson,Fiona Skinner,Danny Midwinter","January 13, 2020 (United States)",,31,,,https://www.imdb.com/title/tt7737394/?ref_=adv_li_tt
Dragon Soldiers,"Action,Fantasy",2020,R,1h 29m,Hank Braxtan,"Hank Braxtan,Ruben Pla","Antuone Torbert,Ruben Pla,Tarkan Dospil","May 11, 2020 (United Kingdom)",,22,,,https://www.imdb.com/title/tt12038670/?ref_=adv_li_tt
Stepmother's Purpose,Drama,2020,,,,,,"March 19, 2020 (South Korea)",,,,,https://www.imdb.com/title/tt12587456/?ref_=adv_li_tt
One in a Thousand,"Drama,Romance",2020,,,Clarisa Navas,Ana Carolina Garcia,"Sofia Cabrera,Ana Carolina Garcia,Mauricio Vila","December 3, 2020 (Argentina)",,4,,,https://www.imdb.com/title/tt11747286/?ref_=adv_li_tt
Killer Raccoons! 2! Dark Christmas in the Dark!,Comedy,2020,Not Rated,1h 36m,Travis Irvine,Ron Lynch,"Yang Miller,Ron Lynch,Tom Lyons","July 15, 2020 (United States)",,4,,,https://www.imdb.com/title/tt8042004/?ref_=adv_li_tt
The Truth About Santa Claus,"Comedy,Family",2020,,,Chris Bayon,Chris Bayon,,"December 21, 2020 (United States)",,2,,,https://www.imdb.com/title/tt10590408/?ref_=adv_li_tt
Cambio tutto,Comedy,2020,,,Guido Chiesa,"Giovanni Bognetti,Neri Marcorè","Valentina Lodovini,Neri Marcorè,Libero De Rienzo","June 19, 2020 (Italy)",,2,,,https://www.imdb.com/title/tt9114124/?ref_=adv_li_tt
The Dalton Gang,Western,2020,,,Christopher Forbes,,"William Adams,Jezibell Anat,Gunner Bridger","July 28, 2020 (United Kingdom)",,23,,,https://www.imdb.com/title/tt11902980/?ref_=adv_li_tt
Cannibal Tick,Horror,2020,,,Ross Carlo,,"John Catheline,Devinney Allison,Greg Bailey",November 2020 (United States),,,,,https://www.imdb.com/title/tt13108420/?ref_=adv_li_tt
Songs of Solomon,Drama,2020,R,1h 43m,Arman Nshanian,"Sylvia Kavoukjian,Arman Nshanian","Samvel Tadevossian,Arman Nshanian,Sos Janibekyan","November 26, 2020 (Armenia)",Oscar Gold Productions,59,,,https://www.imdb.com/title/tt8910408/?ref_=adv_li_tt
Dhurala,Drama,2020,Unrated,2h 49m,Sameer Vidwans,Nupur Dudwadkar,"Ankush Chaudhari,Nupur Dudwadkar,Devendra Gaikwad","January 10, 2020 (United States)",,19,,,https://www.imdb.com/title/tt11318044/?ref_=adv_li_tt
The Warden,Drama,2020,,,Threes Anna,Nick Golterman,"Freek de Jonge,Nick Golterman,Quiah Shilue","November 19, 2020 (Netherlands)",,3,,,https://www.imdb.com/title/tt10504898/?ref_=adv_li_tt
Uppercase Print,Drama,2020,,,Radu Jude,"Radu Jude,Bogdan Zamfir","Serban Lazarovici,Bogdan Zamfir,Ioana Iacob","November 10, 2021 (United States)",Televiziunea Romana (TVR1),4,,,https://www.imdb.com/title/tt10452766/?ref_=adv_li_tt
Predators,"Comedy,Crime",2020,,,Stepan Sokolov,,"Elena Babenko,Oksana Bazilevich,Sergey Byzgu","February 18, 2021 (Russia)",,,,,https://www.imdb.com/title/tt14332642/?ref_=adv_li_tt
Ammar,Horror,2020,,,Mahmoud Kamel,,"Eman El-Assy,Hala El-Said,Sharif Salamah","December 5, 2020 (Egypt)",,1,,,https://www.imdb.com/title/tt13495586/?ref_=adv_li_tt
Should the Wind Drop,Drama,2020,,,Nora Martirosyan,,"Grégoire Colin,Hayk Bakhryan,Arman Navasardyan","October 16, 2020 (United States)",Kwassa Films,3,,,https://www.imdb.com/title/tt11681310/?ref_=adv_li_tt
Weekend with Pops,"Comedy,Drama",2020,,,Miroslav Momcilovic,,"Nenad Jezdic,Vasa Vranes,Branko Vidakovic","October 29, 2020 (Serbia)",,2,,,https://www.imdb.com/title/tt10566928/?ref_=adv_li_tt
The Other,Drama,2020,,,Charlotte Dauphin,James Thierrée,"Astrid Bergès-Frisbey,James Thierrée,Anouk Grinberg","January 8, 2020 (France)",,2,,,https://www.imdb.com/title/tt10098442/?ref_=adv_li_tt
Valentina,Drama,2020,,,Cássio Pereira dos Santos,,"Thiessa Woinbackk,Guta Stresser,Rômulo Braga","August 19, 2021 (Brazil)",Kocria Audiovisual,4,,,https://www.imdb.com/title/tt11111232/?ref_=adv_li_tt
Madly in Life,"Comedy,Drama",2020,,,Raphaël Balboni,,"Jo Deseure,Jean Le Peltier,Lucie Debay","November 4, 2020 (Belgium)",Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,10,,,https://www.imdb.com/title/tt13194566/?ref_=adv_li_tt
Good,Drama,2020,,,Justin Etheredge,"Nathan Allen,Justin Etheredge","Keith David,Justin Etheredge,Nefetari Spencer",2021 (United States),,1,,,https://www.imdb.com/title/tt11349892/?ref_=adv_li_tt
Bigfoot vs the Illuminati,"Animation,Horror,Sci-Fi",2020,,,BC Fourteen,,"Edson Camacho,Marco Guzmán","October 6, 2020 (United States)",,5,,,https://www.imdb.com/title/tt12969650/?ref_=adv_li_tt
